stream_id,played_at,track_id,artist_id,artist_name,genre,platform,country,track_duration_ms,ms_played,skipped,date
S243,2026-01-01 22:06:35,T4391,A2,Billie Eilish,Pop,Desktop,ES,229938,172138,0,2026-01-01
S244,2025-06-25 08:28:54,T9407,A6,Kendrick Lamar,Rap,Mobile,US,136715,40382,1,2025-06-25
S245,2025-02-12 12:36:48,T7713,A9,"Tyler, The Creator",Alternative,Mobile,US,147544,110321,0,2025-02-12
S246,2026-01-07 14:57:35,T8271,A4,Drake,Hip-Hop,Mobile,CA,165763,108488,0,2026-01-07
S247,2025-07-14 22:22:44,T5464,A9,"Tyler, The Creator",Alternative,TV,US,218725,192746,0,2025-07-14
S248,2026-01-23 08:15:47,T8712,A9,"Tyler, The Creator",Alternative,Mobile,ES,251047,136067,0,2026-01-23
S249,2026-01-22 00:30:33,T8129,A1,Taylor Swift,Pop,Mobile,CA,171935,84249,0,2026-01-22
S250,2025-12-13 22:49:00,T6784,A1,Taylor Swift,Pop,Mobile,GB,245637,196403,0,2025-12-13
S251,2025-05-30 14:17:57,T9611,A4,Drake,Hip-Hop,Mobile,BD,218552,178828,0,2025-05-30
S252,2025-06-30 10:39:42,T4939,A6,Kendrick Lamar,Rap,Mobile,BD,217044,193499,0,2025-06-30
S253,2025-12-13 11:55:55,T1543,A4,Drake,Hip-Hop,Mobile,GB,164435,129867,0,2025-12-13
S254,2025-06-07 08:14:47,T1989,A3,Bad Bunny,Latin,Mobile,US,245175,46981,1,2025-06-07
S255,2025-04-13 04:48:16,T1090,A6,Kendrick Lamar,Rap,TV,GB,243579,82222,1,2025-04-13
S256,2025-08-27 13:43:09,T6363,A1,Taylor Swift,Pop,Mobile,CA,213939,207545,0,2025-08-27
S257,2026-01-10 19:19:05,T4151,A10,Olivia Rodrigo,Pop,TV,MX,174384,42530,1,2026-01-10
S258,2025-10-18 18:07:44,T7717,A2,Billie Eilish,Pop,Mobile,GB,173013,110121,0,2025-10-18
S259,2025-08-31 22:33:31,T4145,A9,"Tyler, The Creator",Alternative,Mobile,CA,225010,150037,0,2025-08-31
S260,2025-03-16 19:50:53,T8890,A1,Taylor Swift,Pop,Mobile,MX,129559,97305,0,2025-03-16
S261,2025-09-17 22:41:03,T9145,A2,Billie Eilish,Pop,Desktop,MX,193850,169758,0,2025-09-17
S262,2026-02-01 22:43:49,T1757,A2,Billie Eilish,Pop,Mobile,US,217757,184010,0,2026-02-01
S263,2025-04-01 22:38:19,T6966,A10,Olivia Rodrigo,Pop,Desktop,MX,224692,116969,0,2025-04-01
S264,2025-08-14 12:23:23,T9551,A1,Taylor Swift,Pop,Mobile,US,128735,96663,0,2025-08-14
S265,2025-12-21 10:54:25,T8100,A6,Kendrick Lamar,Rap,Mobile,US,191112,55866,1,2025-12-21
S266,2025-11-04 18:24:35,T9114,A9,"Tyler, The Creator",Alternative,Mobile,US,171855,127488,0,2025-11-04
S267,2025-10-19 00:06:09,T2817,A6,Kendrick Lamar,Rap,Desktop,GB,193742,154801,0,2025-10-19
S268,2025-10-21 04:57:46,T3304,A3,Bad Bunny,Latin,TV,CA,211578,38659,1,2025-10-21
S269,2025-06-21 18:11:00,T3460,A10,Olivia Rodrigo,Pop,Desktop,CA,243124,211933,0,2025-06-21
S270,2025-05-30 06:51:49,T9863,A9,"Tyler, The Creator",Alternative,Mobile,BD,237302,176004,0,2025-05-30
S271,2025-11-30 18:24:15,T9043,A4,Drake,Hip-Hop,Mobile,ES,178242,164449,0,2025-11-30
S272,2025-11-30 22:04:18,T8395,A5,The Weeknd,R&B,Mobile,US,248599,240214,0,2025-11-30
S273,2025-12-18 07:03:05,T2286,A10,Olivia Rodrigo,Pop,Desktop,BD,220465,142701,0,2025-12-18
S274,2026-01-01 08:25:48,T5412,A10,Olivia Rodrigo,Pop,Mobile,GB,169755,33831,1,2026-01-01
S275,2025-08-12 01:38:55,T1435,A4,Drake,Hip-Hop,Mobile,US,124043,75073,0,2025-08-12
S276,2025-08-08 19:54:38,T3032,A8,Post Malone,Pop,Mobile,US,160022,100217,0,2025-08-08
S277,2025-11-26 13:08:44,T7251,A3,Bad Bunny,Latin,Mobile,CA,149264,82442,0,2025-11-26
S278,2025-10-01 07:51:13,T1935,A3,Bad Bunny,Latin,Mobile,GB,166329,127275,0,2025-10-01
S279,2025-10-20 22:47:54,T6696,A2,Billie Eilish,Pop,Mobile,US,249960,99045,0,2025-10-20
S280,2025-11-25 14:08:14,T4440,A2,Billie Eilish,Pop,Desktop,US,139876,127139,0,2025-11-25
S281,2025-12-25 06:36:49,T8378,A6,Kendrick Lamar,Rap,Mobile,GB,194732,35673,1,2025-12-25
S282,2025-06-14 11:52:19,T5415,A5,The Weeknd,R&B,Mobile,US,192290,70017,0,2025-06-14
S283,2025-06-27 04:07:31,T2622,A2,Billie Eilish,Pop,Mobile,US,213240,195715,0,2025-06-27
S284,2025-03-15 14:46:20,T8280,A4,Drake,Hip-Hop,Mobile,CA,167441,110640,0,2025-03-15
S285,2025-09-04 00:56:40,T2553,A4,Drake,Hip-Hop,Desktop,US,179155,158329,0,2025-09-04
S286,2025-02-20 20:18:28,T4960,A10,Olivia Rodrigo,Pop,Mobile,CA,202734,144243,0,2025-02-20
S287,2025-07-27 17:57:30,T1110,A9,"Tyler, The Creator",Alternative,Mobile,BD,128723,94770,0,2025-07-27
S288,2025-08-22 18:53:05,T3794,A4,Drake,Hip-Hop,Mobile,BD,182058,154521,0,2025-08-22
S289,2025-05-27 14:03:42,T9195,A9,"Tyler, The Creator",Alternative,Mobile,CA,203454,142848,0,2025-05-27
S290,2025-09-08 20:28:41,T4821,A3,Bad Bunny,Latin,Mobile,MX,231388,210824,0,2025-09-08
S291,2025-02-18 17:02:00,T7377,A6,Kendrick Lamar,Rap,TV,US,170636,103939,0,2025-02-18
S292,2025-02-21 12:43:54,T4387,A10,Olivia Rodrigo,Pop,Mobile,US,253338,211637,0,2025-02-21
S293,2025-12-04 19:14:46,T8348,A4,Drake,Hip-Hop,Mobile,CA,231480,70783,1,2025-12-04
S294,2025-06-21 21:20:45,T4606,A7,SZA,R&B,Mobile,US,219622,197848,0,2025-06-21
S295,2025-03-28 00:57:30,T2883,A3,Bad Bunny,Latin,Desktop,MX,253624,136701,0,2025-03-28
S296,2025-08-15 19:06:16,T5195,A3,Bad Bunny,Latin,Mobile,ES,182751,101681,0,2025-08-15
S297,2025-11-15 19:55:18,T1391,A5,The Weeknd,R&B,Mobile,US,248619,115370,0,2025-11-15
S298,2025-04-30 18:38:59,T4623,A10,Olivia Rodrigo,Pop,Mobile,BD,217073,166426,0,2025-04-30
S299,2025-09-20 22:02:29,T4649,A4,Drake,Hip-Hop,Mobile,ES,153845,121022,0,2025-09-20
S300,2025-03-12 07:34:57,T5171,A10,Olivia Rodrigo,Pop,Mobile,MX,207359,196947,0,2025-03-12
S301,2025-02-27 09:56:28,T8452,A9,"Tyler, The Creator",Alternative,Mobile,MX,122526,34605,0,2025-02-27
S302,2025-08-18 20:49:51,T1364,A2,Billie Eilish,Pop,Mobile,MX,234205,179822,0,2025-08-18
S303,2025-08-21 23:53:13,T3498,A4,Drake,Hip-Hop,Desktop,US,152501,136219,0,2025-08-21
S304,2025-09-26 13:34:27,T5717,A6,Kendrick Lamar,Rap,Mobile,US,153489,94438,0,2025-09-26
S305,2025-10-30 01:57:29,T8508,A5,The Weeknd,R&B,Mobile,US,227740,120538,0,2025-10-30
S306,2026-01-27 02:25:06,T8833,A1,Taylor Swift,Pop,Mobile,US,125801,62791,0,2026-01-27
S307,2025-08-13 19:38:30,T9154,A10,Olivia Rodrigo,Pop,Mobile,US,217493,84606,0,2025-08-13
S308,2025-06-09 09:04:34,T7202,A7,SZA,R&B,Mobile,US,247556,179612,0,2025-06-09
S309,2025-11-25 08:49:46,T2884,A4,Drake,Hip-Hop,Mobile,US,120745,19919,1,2025-11-25
S310,2025-05-21 16:51:13,T9205,A6,Kendrick Lamar,Rap,Mobile,US,128124,104928,0,2025-05-21
S311,2025-07-18 16:35:26,T3770,A1,Taylor Swift,Pop,Mobile,GB,125599,105248,0,2025-07-18
S312,2025-03-09 18:23:39,T3425,A5,The Weeknd,R&B,Mobile,US,219181,150936,0,2025-03-09
S313,2025-02-16 14:28:52,T4986,A10,Olivia Rodrigo,Pop,Mobile,US,127764,93917,0,2025-02-16
S314,2026-01-21 18:44:21,T7442,A9,"Tyler, The Creator",Alternative,Mobile,MX,160077,114841,0,2026-01-21
S315,2025-12-08 20:07:14,T1195,A3,Bad Bunny,Latin,Mobile,US,170499,97982,0,2025-12-08
S316,2025-10-18 18:48:04,T5183,A5,The Weeknd,R&B,Desktop,US,149817,9636,1,2025-10-18
S317,2025-07-08 12:51:03,T6299,A7,SZA,R&B,Mobile,US,184811,84349,1,2025-07-08
S318,2025-04-14 16:10:17,T8757,A3,Bad Bunny,Latin,Mobile,GB,185488,52150,1,2025-04-14
S319,2025-04-08 06:41:48,T2268,A1,Taylor Swift,Pop,Mobile,US,145807,92611,0,2025-04-08
S320,2025-05-13 19:29:14,T1726,A5,The Weeknd,R&B,Mobile,BD,134289,16071,1,2025-05-13
S321,2025-08-24 21:05:54,T7298,A6,Kendrick Lamar,Rap,Desktop,US,189797,169936,0,2025-08-24
S322,2025-10-25 19:52:15,T4595,A1,Taylor Swift,Pop,Desktop,US,137963,129182,0,2025-10-25
S323,2025-10-05 03:46:39,T3864,A1,Taylor Swift,Pop,Mobile,US,215306,39463,1,2025-10-05
S324,2025-05-24 23:08:42,T9715,A2,Billie Eilish,Pop,Desktop,ES,216527,163287,0,2025-05-24
S325,2026-01-18 13:58:33,T2636,A3,Bad Bunny,Latin,Mobile,US,254109,159388,0,2026-01-18
S326,2025-11-03 16:26:12,T1308,A5,The Weeknd,R&B,Mobile,BD,134501,104965,0,2025-11-03
S327,2025-08-26 18:35:26,T8371,A3,Bad Bunny,Latin,TV,US,164932,160961,0,2025-08-26
S328,2025-09-16 19:08:04,T1688,A3,Bad Bunny,Latin,Mobile,MX,167948,92063,0,2025-09-16
S329,2025-07-11 23:50:21,T4375,A9,"Tyler, The Creator",Alternative,Mobile,US,198374,83723,1,2025-07-11
S330,2025-05-12 20:30:02,T1764,A2,Billie Eilish,Pop,Mobile,US,202518,42777,1,2025-05-12
S331,2025-06-20 14:29:20,T1344,A5,The Weeknd,R&B,Desktop,US,179546,162499,0,2025-06-20
S332,2025-11-11 03:34:05,T4304,A10,Olivia Rodrigo,Pop,Mobile,US,189279,161000,0,2025-11-11
S333,2025-02-11 22:27:31,T2283,A6,Kendrick Lamar,Rap,Desktop,US,183039,150426,0,2025-02-11
S334,2025-03-23 21:41:36,T4776,A7,SZA,R&B,Mobile,ES,151966,107808,0,2025-03-23
S335,2025-02-24 23:24:31,T3371,A4,Drake,Hip-Hop,TV,US,229929,93283,1,2025-02-24
S336,2025-02-22 20:34:21,T2488,A1,Taylor Swift,Pop,Mobile,US,232331,184982,0,2025-02-22
S337,2025-12-14 19:23:38,T5104,A6,Kendrick Lamar,Rap,Mobile,CA,257282,248239,0,2025-12-14
S338,2025-10-21 16:53:29,T5432,A6,Kendrick Lamar,Rap,Mobile,US,237252,214320,0,2025-10-21
S339,2025-07-30 14:49:31,T4730,A1,Taylor Swift,Pop,Mobile,US,242829,200942,0,2025-07-30
S340,2025-03-16 22:30:22,T9084,A4,Drake,Hip-Hop,Desktop,ES,219386,56367,1,2025-03-16
S341,2025-08-05 11:39:32,T5574,A9,"Tyler, The Creator",Alternative,Mobile,US,247982,185558,0,2025-08-05
S342,2025-07-30 07:24:35,T3395,A2,Billie Eilish,Pop,TV,US,149443,139755,0,2025-07-30
S343,2025-04-14 15:23:30,T3799,A4,Drake,Hip-Hop,Desktop,MX,176335,142028,0,2025-04-14
S344,2025-07-16 20:57:38,T7755,A4,Drake,Hip-Hop,Mobile,CA,156426,143116,0,2025-07-16
S345,2025-07-04 21:45:12,T4169,A8,Post Malone,Pop,Desktop,CA,185379,143819,0,2025-07-04
S346,2025-09-18 08:09:22,T9697,A8,Post Malone,Pop,Mobile,GB,195951,167604,0,2025-09-18
S347,2025-09-25 17:17:31,T5810,A7,SZA,R&B,Mobile,US,141964,134180,0,2025-09-25
S348,2025-02-24 19:32:35,T1442,A3,Bad Bunny,Latin,Mobile,US,167531,135065,0,2025-02-24
S349,2025-06-26 20:27:15,T1276,A1,Taylor Swift,Pop,Mobile,BD,201684,161142,0,2025-06-26
S350,2025-09-22 02:15:17,T6322,A3,Bad Bunny,Latin,Mobile,CA,125913,104185,0,2025-09-22
S351,2025-08-09 08:07:41,T9006,A7,SZA,R&B,Mobile,CA,241742,184437,0,2025-08-09
S352,2025-12-14 23:15:54,T9678,A7,SZA,R&B,Desktop,ES,211471,170682,0,2025-12-14
S353,2025-10-04 15:55:10,T4118,A10,Olivia Rodrigo,Pop,Mobile,US,152938,47225,1,2025-10-04
S354,2025-04-10 18:05:00,T7115,A4,Drake,Hip-Hop,Mobile,US,223323,195757,0,2025-04-10
S355,2025-03-06 18:11:56,T4665,A6,Kendrick Lamar,Rap,Desktop,US,171879,136582,0,2025-03-06
S356,2025-09-28 10:37:27,T5253,A5,The Weeknd,R&B,Mobile,US,232033,178844,0,2025-09-28
S357,2025-02-16 22:44:57,T8410,A2,Billie Eilish,Pop,Mobile,US,187644,124909,0,2025-02-16
S358,2025-09-06 21:16:00,T8633,A4,Drake,Hip-Hop,Mobile,US,183297,37982,1,2025-09-06
S359,2026-01-12 12:31:07,T8615,A5,The Weeknd,R&B,Desktop,US,195386,79828,1,2026-01-12
S360,2025-09-02 23:53:39,T1490,A10,Olivia Rodrigo,Pop,Mobile,US,221089,103026,0,2025-09-02
S361,2025-07-01 11:55:42,T2673,A3,Bad Bunny,Latin,Mobile,GB,210915,137262,0,2025-07-01
S362,2025-09-28 18:45:23,T5839,A10,Olivia Rodrigo,Pop,Desktop,US,139388,20609,1,2025-09-28
S363,2025-07-25 03:09:46,T5197,A5,The Weeknd,R&B,Mobile,US,194382,53428,1,2025-07-25
S364,2025-08-23 18:38:38,T8186,A2,Billie Eilish,Pop,Mobile,US,162836,126296,0,2025-08-23
S365,2026-01-12 21:09:35,T2740,A2,Billie Eilish,Pop,Mobile,US,144843,130318,0,2026-01-12
S366,2025-06-30 18:24:59,T9307,A2,Billie Eilish,Pop,Mobile,US,232715,207425,0,2025-06-30
S367,2026-01-21 00:49:58,T4236,A4,Drake,Hip-Hop,Mobile,MX,121092,75353,0,2026-01-21
S368,2025-12-29 20:56:09,T3712,A1,Taylor Swift,Pop,Desktop,US,162428,155633,0,2025-12-29
S369,2025-04-23 02:18:45,T5625,A4,Drake,Hip-Hop,Mobile,BD,195049,155672,0,2025-04-23
S370,2025-03-06 06:44:14,T3033,A10,Olivia Rodrigo,Pop,Mobile,CA,236185,80069,1,2025-03-06
S371,2025-03-18 02:15:01,T2168,A6,Kendrick Lamar,Rap,Mobile,US,157761,61127,1,2025-03-18
S372,2025-02-13 16:28:03,T3574,A7,SZA,R&B,Desktop,MX,254151,192603,0,2025-02-13
S373,2025-03-15 18:52:49,T9397,A1,Taylor Swift,Pop,Mobile,US,162468,147271,0,2025-03-15
S374,2025-10-13 19:28:30,T5896,A4,Drake,Hip-Hop,Desktop,CA,227317,193740,0,2025-10-13
S375,2025-03-06 21:16:09,T6311,A3,Bad Bunny,Latin,Mobile,US,132167,123233,0,2025-03-06
S376,2025-06-07 22:26:52,T9226,A9,"Tyler, The Creator",Alternative,Desktop,MX,253207,28897,1,2025-06-07
S377,2025-12-11 14:40:14,T8758,A2,Billie Eilish,Pop,TV,BD,215772,53530,1,2025-12-11
S378,2025-02-15 18:59:43,T5747,A4,Drake,Hip-Hop,Mobile,US,237260,145815,0,2025-02-15
S379,2025-12-02 08:30:20,T5532,A6,Kendrick Lamar,Rap,Desktop,CA,141305,69332,0,2025-12-02
S380,2025-05-25 19:59:58,T1938,A5,The Weeknd,R&B,Mobile,ES,166422,37528,0,2025-05-25
S381,2025-03-24 18:57:40,T7532,A8,Post Malone,Pop,Desktop,GB,246167,225142,0,2025-03-24
S382,2025-10-18 22:45:44,T4150,A2,Billie Eilish,Pop,Mobile,MX,227001,149464,0,2025-10-18
S383,2025-09-23 07:59:25,T4244,A4,Drake,Hip-Hop,Mobile,US,236458,205230,0,2025-09-23
S384,2025-12-21 11:37:50,T3024,A8,Post Malone,Pop,Mobile,GB,201993,95027,0,2025-12-21
S385,2025-11-02 14:35:51,T9147,A5,The Weeknd,R&B,Mobile,GB,147716,134676,0,2025-11-02
S386,2025-11-28 12:16:50,T3241,A4,Drake,Hip-Hop,Mobile,US,137280,72270,0,2025-11-28
S387,2025-05-25 20:02:13,T4737,A1,Taylor Swift,Pop,Mobile,US,253505,201452,0,2025-05-25
S388,2025-04-16 05:48:12,T1128,A7,SZA,R&B,Mobile,US,253241,194238,0,2025-04-16
S389,2025-11-08 11:40:26,T9452,A10,Olivia Rodrigo,Pop,Desktop,GB,153590,76605,0,2025-11-08
S390,2025-11-29 18:00:56,T7809,A6,Kendrick Lamar,Rap,Mobile,CA,243336,159608,0,2025-11-29
S391,2026-02-02 04:16:47,T3988,A9,"Tyler, The Creator",Alternative,Desktop,US,146787,141061,0,2026-02-02
S392,2025-07-09 18:49:33,T4415,A5,The Weeknd,R&B,Mobile,US,197062,186995,0,2025-07-09
S393,2025-06-25 21:13:53,T9252,A2,Billie Eilish,Pop,Desktop,US,122139,51933,1,2025-06-25
S394,2025-11-18 05:54:58,T3893,A1,Taylor Swift,Pop,Desktop,US,228879,182332,0,2025-11-18
S395,2025-06-15 10:16:02,T9362,A6,Kendrick Lamar,Rap,Mobile,US,161273,66408,1,2025-06-15
S396,2026-01-08 15:33:39,T2756,A5,The Weeknd,R&B,Mobile,ES,188185,185424,0,2026-01-08
S397,2025-12-15 17:24:01,T4963,A8,Post Malone,Pop,Desktop,BD,174241,127734,0,2025-12-15
S398,2025-07-15 06:33:25,T5544,A7,SZA,R&B,Mobile,ES,238567,232036,0,2025-07-15
S399,2025-11-08 13:30:08,T2826,A10,Olivia Rodrigo,Pop,Mobile,US,159821,38646,1,2025-11-08
S400,2025-11-09 20:29:19,T2294,A5,The Weeknd,R&B,Mobile,US,252561,39627,1,2025-11-09
S401,2025-03-18 22:20:28,T2105,A4,Drake,Hip-Hop,Mobile,ES,163568,131577,0,2025-03-18
S402,2025-12-28 23:58:24,T5131,A3,Bad Bunny,Latin,Mobile,MX,137039,121916,0,2025-12-28
S403,2025-08-09 23:37:57,T6541,A5,The Weeknd,R&B,Mobile,GB,189254,132842,0,2025-08-09
S404,2025-12-05 21:43:24,T7931,A9,"Tyler, The Creator",Alternative,Mobile,US,156783,138829,0,2025-12-05
S405,2025-06-08 09:08:38,T2001,A1,Taylor Swift,Pop,Mobile,US,169352,144082,0,2025-06-08
S406,2025-12-26 20:43:25,T9098,A10,Olivia Rodrigo,Pop,Mobile,US,126611,77404,0,2025-12-26
S407,2025-07-01 19:56:36,T3890,A10,Olivia Rodrigo,Pop,Mobile,US,149105,67434,0,2025-07-01
S408,2025-02-10 14:15:36,T3196,A6,Kendrick Lamar,Rap,TV,US,193865,38037,1,2025-02-10
S409,2025-12-29 20:11:23,T3447,A3,Bad Bunny,Latin,Mobile,US,219379,81645,0,2025-12-29
S410,2025-03-14 14:25:19,T6601,A2,Billie Eilish,Pop,Mobile,US,236436,156148,0,2025-03-14
S411,2025-06-08 01:08:22,T4599,A3,Bad Bunny,Latin,Mobile,US,225249,57185,1,2025-06-08
S412,2026-01-16 13:38:28,T2764,A1,Taylor Swift,Pop,Mobile,BD,248205,219285,0,2026-01-16
S413,2026-01-16 18:30:18,T8331,A4,Drake,Hip-Hop,Mobile,ES,164373,125464,0,2026-01-16
S414,2025-09-02 07:19:22,T8931,A1,Taylor Swift,Pop,Mobile,US,205824,124741,0,2025-09-02
S415,2025-09-24 10:42:26,T3278,A7,SZA,R&B,Mobile,ES,120448,86608,0,2025-09-24
S416,2025-07-21 20:29:20,T7192,A3,Bad Bunny,Latin,Mobile,GB,251140,221605,0,2025-07-21
S417,2025-05-29 23:43:34,T9305,A2,Billie Eilish,Pop,TV,US,209016,137106,0,2025-05-29
S418,2025-06-11 07:48:06,T7561,A5,The Weeknd,R&B,Mobile,US,124908,88184,0,2025-06-11
S419,2025-10-09 19:21:09,T2402,A10,Olivia Rodrigo,Pop,Mobile,ES,213744,176099,0,2025-10-09
S420,2025-11-09 00:22:14,T5324,A7,SZA,R&B,Desktop,US,127369,114341,0,2025-11-09
S421,2025-11-23 21:29:33,T7906,A5,The Weeknd,R&B,Mobile,US,231606,206402,0,2025-11-23
S422,2025-11-23 06:12:59,T4505,A8,Post Malone,Pop,Mobile,US,242429,223409,0,2025-11-23
S423,2025-03-14 13:03:17,T9107,A7,SZA,R&B,Mobile,CA,154508,94769,0,2025-03-14
S424,2025-08-06 10:55:22,T7676,A9,"Tyler, The Creator",Alternative,Mobile,BD,146595,124593,0,2025-08-06
S425,2025-03-01 19:32:33,T3199,A2,Billie Eilish,Pop,Mobile,US,237880,188027,0,2025-03-01
S426,2025-08-24 23:33:35,T1651,A9,"Tyler, The Creator",Alternative,Mobile,CA,165432,128894,0,2025-08-24
S427,2025-07-19 13:34:16,T4631,A3,Bad Bunny,Latin,Mobile,MX,178858,93138,0,2025-07-19
S428,2025-12-24 14:27:13,T5306,A10,Olivia Rodrigo,Pop,Mobile,CA,224347,60977,1,2025-12-24
S429,2025-06-18 19:33:47,T8011,A3,Bad Bunny,Latin,Mobile,US,170228,39688,1,2025-06-18
S430,2025-03-24 08:10:56,T5100,A9,"Tyler, The Creator",Alternative,Mobile,US,169160,57408,1,2025-03-24
S431,2025-04-03 02:12:32,T1714,A10,Olivia Rodrigo,Pop,Mobile,GB,213164,45092,1,2025-04-03
S432,2025-11-12 14:56:54,T4891,A2,Billie Eilish,Pop,Desktop,US,220700,59774,1,2025-11-12
S433,2025-09-19 06:01:33,T7391,A10,Olivia Rodrigo,Pop,Mobile,MX,218427,198396,0,2025-09-19
S434,2025-03-18 07:52:28,T7987,A1,Taylor Swift,Pop,Desktop,US,211546,175342,0,2025-03-18
S435,2025-03-11 19:36:03,T7479,A2,Billie Eilish,Pop,Mobile,US,168507,94090,0,2025-03-11
S436,2025-10-20 16:11:25,T2614,A4,Drake,Hip-Hop,Desktop,US,149589,43844,1,2025-10-20
S437,2025-03-07 13:57:27,T2449,A10,Olivia Rodrigo,Pop,Mobile,GB,225976,151830,0,2025-03-07
S438,2025-12-04 15:02:19,T9818,A5,The Weeknd,R&B,Mobile,US,154845,146121,0,2025-12-04
S439,2025-10-22 16:09:51,T6760,A5,The Weeknd,R&B,Mobile,GB,243995,43200,1,2025-10-22
S440,2025-03-10 19:17:52,T4188,A7,SZA,R&B,Mobile,BD,202515,165724,0,2025-03-10
S441,2025-03-11 23:52:52,T2121,A10,Olivia Rodrigo,Pop,Mobile,US,147278,55973,1,2025-03-11
S442,2026-01-31 15:26:30,T9993,A8,Post Malone,Pop,Mobile,CA,143348,70200,0,2026-01-31
S443,2025-06-26 18:26:41,T9044,A2,Billie Eilish,Pop,Mobile,MX,245387,128729,0,2025-06-26
S444,2025-06-25 13:00:05,T7262,A3,Bad Bunny,Latin,Desktop,US,152790,115070,0,2025-06-25
S445,2025-12-01 19:10:33,T7503,A1,Taylor Swift,Pop,Mobile,MX,177669,67268,1,2025-12-01
S446,2026-01-15 09:38:19,T1222,A6,Kendrick Lamar,Rap,Mobile,US,124972,101851,0,2026-01-15
S447,2026-01-31 08:52:20,T2847,A2,Billie Eilish,Pop,Mobile,US,136015,24987,1,2026-01-31
S448,2025-11-09 12:20:17,T7970,A3,Bad Bunny,Latin,Mobile,US,200556,106612,0,2025-11-09
S449,2025-06-27 10:20:18,T2660,A9,"Tyler, The Creator",Alternative,Mobile,CA,164460,142645,0,2025-06-27
S450,2025-03-11 15:03:12,T4016,A3,Bad Bunny,Latin,Mobile,US,182823,80579,0,2025-03-11
S451,2025-11-18 12:17:51,T5587,A5,The Weeknd,R&B,Mobile,US,161519,154854,0,2025-11-18
S452,2025-08-27 23:28:24,T9886,A4,Drake,Hip-Hop,Mobile,ES,179899,109371,0,2025-08-27
S453,2025-07-13 17:55:12,T5677,A1,Taylor Swift,Pop,Desktop,US,165649,126053,0,2025-07-13
S454,2025-12-30 04:26:59,T2406,A3,Bad Bunny,Latin,Mobile,US,174846,164209,0,2025-12-30
S455,2025-03-21 23:18:48,T5628,A4,Drake,Hip-Hop,Mobile,US,165283,49377,1,2025-03-21
S456,2025-08-05 19:00:37,T2369,A9,"Tyler, The Creator",Alternative,Mobile,GB,207991,157961,0,2025-08-05
S457,2025-02-10 19:18:51,T2762,A3,Bad Bunny,Latin,Mobile,US,136597,29108,0,2025-02-10
S458,2025-07-28 18:00:39,T2942,A4,Drake,Hip-Hop,Mobile,US,201784,146592,0,2025-07-28
S459,2025-03-01 07:16:20,T6103,A8,Post Malone,Pop,Mobile,ES,178385,146625,0,2025-03-01
S460,2025-03-24 21:21:14,T2560,A7,SZA,R&B,Desktop,US,231058,171109,0,2025-03-24
S461,2025-03-24 12:49:38,T3145,A8,Post Malone,Pop,Mobile,MX,245251,211647,0,2025-03-24
S462,2025-09-30 22:47:38,T5488,A10,Olivia Rodrigo,Pop,Mobile,US,250541,239110,0,2025-09-30
S463,2025-11-06 18:31:48,T7387,A8,Post Malone,Pop,Desktop,US,224065,114578,0,2025-11-06
S464,2025-09-05 22:03:43,T8840,A4,Drake,Hip-Hop,Mobile,GB,258288,163991,0,2025-09-05
S465,2026-01-21 13:44:31,T3771,A8,Post Malone,Pop,Mobile,MX,220254,155931,0,2026-01-21
S466,2025-06-26 21:03:52,T3865,A5,The Weeknd,R&B,Mobile,GB,251919,146437,0,2025-06-26
S467,2025-05-27 06:00:32,T5752,A3,Bad Bunny,Latin,Mobile,CA,242164,142221,0,2025-05-27
S468,2025-12-18 18:06:08,T7073,A3,Bad Bunny,Latin,Mobile,US,255743,238163,0,2025-12-18
S469,2025-05-03 18:00:15,T5751,A2,Billie Eilish,Pop,TV,CA,161504,121673,0,2025-05-03
S470,2026-01-21 21:17:53,T8052,A2,Billie Eilish,Pop,Mobile,US,124153,109873,0,2026-01-21
S471,2025-02-11 00:46:05,T6477,A2,Billie Eilish,Pop,Mobile,ES,246769,211149,0,2025-02-11
S472,2026-01-24 18:01:08,T4213,A1,Taylor Swift,Pop,Mobile,US,182338,148160,0,2026-01-24
S473,2025-02-23 20:03:44,T2264,A9,"Tyler, The Creator",Alternative,Mobile,US,194107,28407,1,2025-02-23
S474,2025-12-25 15:22:53,T3849,A10,Olivia Rodrigo,Pop,Desktop,US,129353,82152,0,2025-12-25
S475,2025-08-17 17:42:44,T9399,A6,Kendrick Lamar,Rap,Mobile,GB,174450,145000,0,2025-08-17
S476,2026-02-03 05:42:50,T3215,A8,Post Malone,Pop,Desktop,US,202717,37751,1,2026-02-03
S477,2025-03-07 20:07:38,T7295,A2,Billie Eilish,Pop,Mobile,US,125290,89779,0,2025-03-07
S478,2025-08-26 13:24:15,T1366,A9,"Tyler, The Creator",Alternative,Mobile,US,151474,141407,0,2025-08-26
S479,2026-01-24 11:34:16,T2217,A5,The Weeknd,R&B,Mobile,ES,186167,111875,0,2026-01-24
S480,2025-08-16 00:17:59,T7042,A1,Taylor Swift,Pop,Mobile,US,178711,148016,0,2025-08-16
S481,2025-09-23 12:26:14,T4329,A2,Billie Eilish,Pop,Mobile,MX,148351,23522,1,2025-09-23
S482,2025-10-18 16:59:16,T8007,A3,Bad Bunny,Latin,Mobile,MX,225405,126872,0,2025-10-18
S483,2025-07-23 20:42:04,T9793,A1,Taylor Swift,Pop,Mobile,GB,225737,39243,1,2025-07-23
